Año,Mes,Nacionalidad,Codigo Iso 3166,Femenino,Masculino,Indefinido,Total,Latitud - Longitud
2018,Octubre,Venezuela,862,4,11,,15,"(11.117806,-74.232622)"
2018,Octubre,Venezuela,862,0,5,,5,"(11.247723,-74.213989)"
2018,Octubre,Venezuela,862,"7,230","6,377",,"13,607","(11.360009,-72.129330)"
2018,Octubre,Venezuela,862,1,6,,7,"(12.586067,-81.702563)"
2018,Octubre,Venezuela,862,94,133,,227,"(3.541112,-76.384584)"
2018,Octubre,Venezuela,862,17,22,,39,"(3.866713,-67.927521)"
2018,Octubre,Venezuela,862,1,2,,3,"(4.452882,-75.766298)"
2018,Octubre,Venezuela,862,"6,722","6,937",,"13,659","(4.697144,-74.140516)"
2018,Octubre,Venezuela,862,8,14,,22,"(4.815061,-75.736532)"
2018,Octubre,Venezuela,862,740,823,,"1,563","(6.171601,-75.427454)"
2018,Octubre,Venezuela,862,55,48,,103,"(6.185799,-67.483929)"
2018,Octubre,Venezuela,862,"1,280","1,311",,"2,591","(7.088729,-70.740253)"
2018,Octubre,Venezuela,862,16,13,,29,"(7.128456,-73.183637)"
2018,Octubre,Venezuela,862,"33,390","28,139",,"61,530","(7.818934,-72.453226)"
2018,Octubre,Venezuela,862,4,11,,15,"(7.927209,-72.507910)"
2018,Octubre,Venezuela,862,"2,794","2,333",,"5,127","(8.36068,-72.409396)"
2018,Noviembre,Venezuela,862,4,6,,10,"(-4.197703,-69.941278)"
2018,Noviembre,Venezuela,862,1,1,,2,"(-4.223468,-69.945098)"
2018,Noviembre,Venezuela,862,98,83,,181,"(0.25129,-76.875963)"
2018,Noviembre,Venezuela,862,3,0,,3,"(0.812436,-77.847006)"
2018,Noviembre,Venezuela,862,"4,814","5,704",,"10,518","(0.814836,-77.662532)"
2018,Noviembre,Venezuela,862,5,2,,7,"(1.813928,-78.763924)"
2018,Noviembre,Venezuela,862,19,37,,56,"(10.408582,-75.538003)"
2018,Noviembre,Venezuela,862,231,249,,480,"(10.445761,-75.516429)"
2018,Noviembre,Venezuela,862,104,171,,275,"(10.886611,-74.776708)"
2018,Noviembre,Venezuela,862,0,3,,3,"(10.971302,-74.765397)"
2018,Noviembre,Venezuela,862,1,7,,8,"(11.117806,-74.232622)"
2018,Noviembre,Venezuela,862,0,1,,1,"(11.247723,-74.213989)"
2018,Noviembre,Venezuela,862,"6,182","5,413",,"11,595","(11.360009,-72.129330)"
2018,Noviembre,Venezuela,862,0,1,,1,"(11.528919,-72.919681)"
2018,Noviembre,Venezuela,862,0,1,,1,"(12.5744111,-81.703935)"
2018,Noviembre,Venezuela,862,9,5,,14,"(12.586067,-81.702563)"
2018,Noviembre,Venezuela,862,100,130,,230,"(3.541112,-76.384584)"
2018,Noviembre,Venezuela,862,31,16,,47,"(3.866713,-67.927521)"
2018,Noviembre,Venezuela,862,1,0,,1,"(4.452882,-75.766298)"
2018,Noviembre,Venezuela,862,"7,314","7,513",,"14,827","(4.697144,-74.140516)"
2018,Noviembre,Venezuela,862,8,14,,22,"(4.815061,-75.736532)"
2018,Noviembre,Venezuela,862,911,927,,"1,838","(6.171601,-75.427454)"
2018,Noviembre,Venezuela,862,63,48,,111,"(6.185799,-67.483929)"
2018,Noviembre,Venezuela,862,"1,078","1,011",,"2,089","(7.088729,-70.740253)"
2018,Noviembre,Venezuela,862,19,26,,45,"(7.128456,-73.183637)"
2018,Noviembre,Venezuela,862,"24,218","19,492",,"43,713","(7.818934,-72.453226)"
2018,Noviembre,Venezuela,862,1,6,,7,"(7.927209,-72.507910)"
2018,Noviembre,Venezuela,862,"3,083","2,265",,"5,348","(8.36068,-72.409396)"
2018,Diciembre,Venezuela,862,0,1,,1,"(-0.193180,-74.784874)"
2018,Diciembre,Venezuela,862,7,8,,15,"(-4.197703,-69.941278)"
2018,Diciembre,Venezuela,862,6,5,,11,"(-4.223468,-69.945098)"
2018,Diciembre,Venezuela,862,135,143,,278,"(0.25129,-76.875963)"
2018,Diciembre,Venezuela,862,"7,788","9,551",,"17,339","(0.814836,-77.662532)"
2018,Diciembre,Venezuela,862,2,1,,3,"(1.813928,-78.763924)"
2018,Diciembre,Venezuela,862,27,30,,57,"(10.408582,-75.538003)"
2018,Diciembre,Venezuela,862,259,251,,511,"(10.445761,-75.516429)"
2018,Diciembre,Venezuela,862,198,277,,475,"(10.886611,-74.776708)"
2018,Diciembre,Venezuela,862,1,1,,2,"(10.971302,-74.765397)"
2018,Diciembre,Venezuela,862,4,14,,18,"(11.117806,-74.232622)"
2018,Diciembre,Venezuela,862,1,0,,1,"(11.247723,-74.213989)"
2018,Diciembre,Venezuela,862,"7,020","5,682",,"12,703","(11.360009,-72.129330)"
2018,Diciembre,Venezuela,862,5,4,,9,"(12.586067,-81.702563)"
2018,Diciembre,Venezuela,862,338,336,,674,"(3.541112,-76.384584)"
2018,Diciembre,Venezuela,862,23,13,,36,"(3.866713,-67.927521)"
2018,Diciembre,Venezuela,862,4,2,,6,"(4.452882,-75.766298)"
2018,Diciembre,Venezuela,862,"9,164","9,008",,"18,172","(4.697144,-74.140516)"
2018,Diciembre,Venezuela,862,9,24,,33,"(4.815061,-75.736532)"
2018,Diciembre,Venezuela,862,"1,224","1,157",,"2,381","(6.171601,-75.427454)"
2018,Diciembre,Venezuela,862,73,56,,129,"(6.185799,-67.483929)"
2018,Diciembre,Venezuela,862,"1,083",977,,"2,060","(7.088729,-70.740253)"
2018,Diciembre,Venezuela,862,17,39,,56,"(7.128456,-73.183637)"
2018,Diciembre,Venezuela,862,"26,412","19,223",,"45,635","(7.818934,-72.453226)"
2018,Diciembre,Venezuela,862,2,19,,21,"(7.927209,-72.507910)"
2018,Diciembre,Venezuela,862,"3,622","2,408",,"6,030","(8.36068,-72.409396)"
2018,Diciembre,Venezuela,862,0,1,,1,"(8.635765,-77.346578)"
2019,Enero,Venezuela,862,9,4,,13,"(-4.197703,-69.941278)"
2019,Enero,Venezuela,862,1,2,,3,"(-4.223468,-69.945098)"
2019,Enero,Venezuela,862,103,83,,186,"(0.25129,-76.875963)"
2019,Enero,Venezuela,862,3,4,,7,"(0.812436,-77.847006)"
2019,Enero,Venezuela,862,"4,952","4,760",,"9,714","(0.814836,-77.662532)"
2019,Enero,Venezuela,862,5,2,,7,"(1.813928,-78.763924)"
2019,Enero,Venezuela,862,32,48,,80,"(10.408582,-75.538003)"
2019,Enero,Venezuela,862,189,205,,394,"(10.445761,-75.516429)"
2019,Enero,Venezuela,862,171,219,,390,"(10.886611,-74.776708)"
2019,Enero,Venezuela,862,0,1,,1,"(10.971302,-74.765397)"
2019,Enero,Venezuela,862,9,7,,16,"(11.117806,-74.232622)"
2019,Enero,Venezuela,862,"5,527","5,326",,"10,853","(11.360009,-72.129330)"
2019,Enero,Venezuela,862,0,2,,2,"(12.165168,-71.983761)"
2019,Enero,Venezuela,862,7,2,,9,"(12.586067,-81.702563)"
2019,Enero,Venezuela,862,299,348,,647,"(3.541112,-76.384584)"
2019,Enero,Venezuela,862,25,30,,55,"(3.866713,-67.927521)"
2019,Enero,Venezuela,862,3,2,,5,"(4.452882,-75.766298)"
2019,Enero,Venezuela,862,"8,374","7,414",,"15,788","(4.697144,-74.140516)"
2019,Enero,Venezuela,862,24,23,,47,"(4.815061,-75.736532)"
2019,Enero,Venezuela,862,1,7,,8,"(6.17134,-75.427194)"
2019,Enero,Venezuela,862,874,870,,"1,744","(6.171601,-75.427454)"
2019,Enero,Venezuela,862,49,31,,80,"(6.185799,-67.483929)"
2019,Enero,Venezuela,862,"1,159","1,108",,"2,267","(7.088729,-70.740253)"
2019,Enero,Venezuela,862,18,21,,39,"(7.128456,-73.183637)"
2019,Enero,Venezuela,862,"23,014","21,950",,"44,968","(7.818934,-72.453226)"
2019,Enero,Venezuela,862,2,9,,11,"(7.927209,-72.507910)"
2019,Enero,Venezuela,862,"2,331","2,061",,"4,392","(8.36068,-72.409396)"
2019,Enero,Venezuela,862,0,1,,1,"(9.402978,-75.681599)"
2019,Febrero,Venezuela,862,0,1,,1,"(-0.193180,-74.784874)"
2019,Febrero,Venezuela,862,2,6,,8,"(-4.197703,-69.941278)"
2019,Febrero,Venezuela,862,2,1,,3,"(-4.223468,-69.945098)"
2019,Febrero,Venezuela,862,49,67,,116,"(0.25129,-76.875963)"
2019,Febrero,Venezuela,862,"3,526","3,603",,"7,130","(0.814836,-77.662532)"
2019,Febrero,Venezuela,862,1,0,,1,"(1.813928,-78.763924)"
2019,Febrero,Venezuela,862,22,19,,41,"(10.408582,-75.538003)"
2019,Febrero,Venezuela,862,246,289,,535,"(10.445761,-75.516429)"
2019,Febrero,Venezuela,862,119,158,,277,"(10.886611,-74.776708)"
2019,Febrero,Venezuela,862,0,1,,1,"(10.971302,-74.765397)"
2019,Febrero,Venezuela,862,3,8,,11,"(11.117806,-74.232622)"
2019,Febrero,Venezuela,862,"4,402","4,159",,"8,562","(11.360009,-72.129330)"
2019,Febrero,Venezuela,862,0,1,,1,"(12.165168,-71.983761)"
2019,Febrero,Venezuela,862,5,2,,7,"(12.586067,-81.702563)"
2019,Febrero,Venezuela,862,238,275,,513,"(3.541112,-76.384584)"
2019,Febrero,Venezuela,862,23,17,,40,"(3.866713,-67.927521)"
2019,Febrero,Venezuela,862,"6,002","5,983",,"11,986","(4.697144,-74.140516)"
2019,Febrero,Venezuela,862,19,15,,34,"(4.815061,-75.736532)"
2019,Febrero,Venezuela,862,782,790,,"1,572","(6.171601,-75.427454)"
2019,Febrero,Venezuela,862,39,30,,69,"(6.185799,-67.483929)"
2019,Febrero,Venezuela,862,662,603,,"1,265","(7.088729,-70.740253)"
2019,Febrero,Venezuela,862,12,12,,24,"(7.128456,-73.183637)"
2019,Febrero,Venezuela,862,"20,665","17,554",,"38,219","(7.818934,-72.453226)"
2019,Febrero,Venezuela,862,18,40,,58,"(7.927209,-72.507910)"
2019,Febrero,Venezuela,862,"1,637","1,283",,"2,920","(8.36068,-72.409396)"
2019,Marzo,Venezuela,862,2,2,,4,"(-4.197703,-69.941278)"
2019,Marzo,Venezuela,862,4,4,,8,"(-4.223468,-69.945098)"
2019,Marzo,Venezuela,862,58,64,,122,"(0.25129,-76.875963)"
2019,Marzo,Venezuela,862,1,1,,2,"(0.812436,-77.847006)"
2019,Marzo,Venezuela,862,"3,262","3,451",,"6,713","(0.814836,-77.662532)"
2019,Marzo,Venezuela,862,0,16,,16,"(1.813928,-78.763924)"
2019,Marzo,Venezuela,862,19,35,,54,"(10.408582,-75.538003)"
2019,Marzo,Venezuela,862,251,336,,587,"(10.445761,-75.516429)"
2019,Marzo,Venezuela,862,250,388,,638,"(10.886611,-74.776708)"
2019,Marzo,Venezuela,862,0,7,,7,"(10.971302,-74.765397)"
2019,Marzo,Venezuela,862,40,95,,135,"(11.117806,-74.232622)"
2019,Marzo,Venezuela,862,0,6,,6,"(11.247723,-74.213989)"
2019,Marzo,Venezuela,862,"6,165","5,154",,"11,320","(11.360009,-72.129330)"
2019,Marzo,Venezuela,862,0,2,,2,"(12.165168,-71.983761)"
2019,Marzo,Venezuela,862,5,7,,12,"(12.586067,-81.702563)"
2019,Marzo,Venezuela,862,217,251,,468,"(3.541112,-76.384584)"
2019,Marzo,Venezuela,862,6,7,,13,"(3.866713,-67.927521)"
2019,Marzo,Venezuela,862,1,2,,3,"(4.452882,-75.766298)"
2019,Marzo,Venezuela,862,"7,513","7,330",,"14,844","(4.697144,-74.140516)"
2019,Marzo,Venezuela,862,6,17,,23,"(4.815061,-75.736532)"
2019,Marzo,Venezuela,862,2,1,,3,"(6.17134,-75.427194)"
2019,Marzo,Venezuela,862,934,"1,173",,"2,107","(6.171601,-75.427454)"
2019,Marzo,Venezuela,862,27,31,,58,"(6.185799,-67.483929)"
2019,Marzo,Venezuela,862,349,311,,660,"(7.088729,-70.740253)"
2019,Marzo,Venezuela,862,13,15,,28,"(7.128456,-73.183637)"
2019,Marzo,Venezuela,862,"19,031","16,211",,"35,243","(7.818934,-72.453226)"
2019,Marzo,Venezuela,862,12,42,,54,"(7.927209,-72.507910)"
2019,Marzo,Venezuela,862,"1,152",955,,"2,107","(8.36068,-72.409396)"
2019,Abril,Venezuela,862,0,2,,2,"(-0.193180,-74.784874)"
2019,Abril,Venezuela,862,3,4,,7,"(-4.197703,-69.941278)"
2019,Abril,Venezuela,862,5,8,,13,"(-4.223468,-69.945098)"
2019,Abril,Venezuela,862,131,118,,249,"(0.25129,-76.875963)"
2019,Abril,Venezuela,862,"3,330","3,555",,"6,885","(0.814836,-77.662532)"
2019,Abril,Venezuela,862,4,9,,13,"(1.813928,-78.763924)"
2019,Abril,Venezuela,862,22,17,,39,"(10.408582,-75.538003)"
2019,Abril,Venezuela,862,10,36,,46,"(10.433609,-73.247863)"
2019,Abril,Venezuela,862,205,271,,476,"(10.445761,-75.516429)"
2019,Abril,Venezuela,862,270,329,,599,"(10.886611,-74.776708)"
2019,Abril,Venezuela,862,0,5,,5,"(10.971302,-74.765397)"
2019,Abril,Venezuela,862,23,63,,86,"(11.117806,-74.232622)"
2019,Abril,Venezuela,862,"9,802","8,585",,"18,388","(11.360009,-72.129330)"
2019,Abril,Venezuela,862,0,1,,1,"(12.165168,-71.983761)"
2019,Abril,Venezuela,862,0,1,,1,"(12.5744111,-81.703935)"
2019,Abril,Venezuela,862,4,3,,7,"(12.586067,-81.702563)"
2019,Abril,Venezuela,862,243,225,,468,"(3.541112,-76.384584)"
2019,Abril,Venezuela,862,21,10,,31,"(3.866713,-67.927521)"
